stop_date,stop_time,country_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,vehicle_number
2020-01-11,20:24:00,Canada,M,20,31,Hispanic,Speeding,DUI,1,Vehicle Search,Arrest,1,0-15 Min,1,DL37QL1892
2020-01-11,20:25:00,Canada,M,54,25,Asian,Seatbelt,Other,1,Vehicle Search,Arrest,0,30+ Min,0,KA29IJ6928
2020-01-11,20:26:00,USA,M,80,29,Hispanic,Signal Violation,Seatbelt,0,Frisk,Ticket,1,16-30 Min,0,UP67RJ3927
2020-01-11,20:27:00,USA,F,47,64,Black,Drunk Driving,Other,1,Frisk,Arrest,0,16-30 Min,1,DL75BX2336
2020-01-11,20:28:00,India,F,46,59,Asian,Other,Seatbelt,0,Frisk,Arrest,0,0-15 Min,1,WB19SG3456
2020-01-11,20:29:00,USA,F,52,71,White,Drunk Driving,Signal,1,Frisk,Ticket,1,16-30 Min,0,GJ37LB8075
2020-01-11,20:30:00,USA,F,56,42,White,Speeding,Speeding,0,Frisk,Arrest,0,0-15 Min,0,GJ64SM1566
2020-01-11,20:31:00,Canada,M,41,80,Other,Signal Violation,Speeding,1,Frisk,Arrest,1,0-15 Min,0,UP26FP8461
2020-01-11,20:32:00,USA,F,56,36,Hispanic,Other,DUI,1,Frisk,Ticket,1,16-30 Min,1,GJ91FE7231
2020-01-11,20:33:00,Canada,F,49,18,White,Other,Other,1,Frisk,Arrest,1,30+ Min,1,TN45TK7050
2020-01-11,20:34:00,India,F,70,47,White,Drunk Driving,DUI,1,Frisk,Warning,1,30+ Min,1,RJ53ES3354
2020-01-11,20:35:00,USA,F,68,72,Black,Other,Speeding,1,Frisk,Warning,1,30+ Min,0,WB86NT6395
2020-01-11,20:36:00,Canada,M,32,28,Black,Speeding,Seatbelt,1,Frisk,Ticket,1,0-15 Min,1,RJ74JT8979
2020-01-11,20:37:00,India,M,41,54,Other,Signal Violation,Speeding,0,Vehicle Search,Arrest,1,16-30 Min,1,WB32FU3427
2020-01-11,20:38:00,USA,F,76,31,Other,Seatbelt,DUI,0,Vehicle Search,Ticket,1,16-30 Min,1,GJ18WM7698
2020-01-11,20:39:00,India,M,75,24,White,Drunk Driving,Other,1,Vehicle Search,Arrest,0,16-30 Min,1,TN47QP1985
2020-01-11,20:40:00,Canada,F,41,69,Other,Seatbelt,Speeding,1,Frisk,Arrest,0,0-15 Min,0,WB66RO8665
2020-01-11,20:41:00,USA,M,75,54,Asian,Other,Signal,0,Vehicle Search,Ticket,0,30+ Min,0,TN13JR7189
2020-01-11,20:42:00,India,F,61,36,Other,Seatbelt,DUI,0,Vehicle Search,Warning,1,30+ Min,1,TN70CE4621
2020-01-11,20:43:00,USA,F,24,62,Hispanic,Drunk Driving,Speeding,0,Vehicle Search,Ticket,0,30+ Min,0,RJ21UF3475
2020-01-11,20:44:00,India,F,79,24,White,Signal Violation,Signal,1,Vehicle Search,Warning,0,0-15 Min,0,WB14ET6134
2020-01-11,20:45:00,USA,M,65,29,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Warning,0,30+ Min,1,RJ45ZX4630
2020-01-11,20:46:00,USA,F,43,40,Other,Seatbelt,Signal,1,Vehicle Search,Arrest,1,0-15 Min,1,GJ83SH8951
2020-01-11,20:47:00,India,M,53,52,Other,Signal Violation,Seatbelt,0,Frisk,Warning,0,16-30 Min,0,KA48IE1936
2020-01-11,20:48:00,Canada,F,45,23,Other,Signal Violation,Speeding,0,Frisk,Warning,1,0-15 Min,0,WB16YI1444
2020-01-11,20:49:00,India,M,31,20,Hispanic,Speeding,Seatbelt,1,Frisk,Warning,1,16-30 Min,1,UP29TG5477
2020-01-11,20:50:00,Canada,F,54,56,Asian,Signal Violation,Seatbelt,1,Frisk,Warning,1,0-15 Min,1,RJ85BI7479
2020-01-11,20:51:00,USA,F,50,30,Other,Signal Violation,Speeding,0,Frisk,Arrest,1,30+ Min,0,DL62IR1624
2020-01-11,20:52:00,USA,F,61,72,White,Signal Violation,Seatbelt,0,Vehicle Search,Arrest,1,30+ Min,0,MH54OK9557
2020-01-11,20:53:00,USA,F,55,23,Hispanic,Drunk Driving,Signal,1,Vehicle Search,Ticket,0,30+ Min,1,TN19HZ7873
2020-01-11,20:54:00,India,F,62,35,Black,Drunk Driving,Signal,1,Vehicle Search,Ticket,0,16-30 Min,1,RJ15ZV9704
2020-01-11,20:55:00,Canada,F,80,59,Hispanic,Speeding,Seatbelt,0,Frisk,Warning,0,0-15 Min,0,GJ19WK9692
2020-01-11,20:56:00,USA,M,42,55,Asian,Seatbelt,Seatbelt,0,Frisk,Ticket,1,30+ Min,0,KA11GL6595
2020-01-11,20:57:00,Canada,M,40,59,Hispanic,Other,Other,0,Frisk,Ticket,1,16-30 Min,0,GJ90EV2788
2020-01-11,20:58:00,USA,F,36,58,Hispanic,Signal Violation,Seatbelt,1,Frisk,Warning,0,30+ Min,1,RJ75MF9787
2020-01-11,20:59:00,India,M,35,28,Other,Speeding,Other,1,Frisk,Warning,0,16-30 Min,1,DL39HQ2507
2020-01-11,21:00:00,USA,F,29,35,Black,Signal Violation,DUI,0,Vehicle Search,Arrest,1,30+ Min,0,TN76ES8442
2020-01-11,21:01:00,Canada,F,67,69,Other,Speeding,Seatbelt,0,Vehicle Search,Ticket,1,16-30 Min,0,GJ91BU4072
2020-01-11,21:02:00,India,M,72,34,Asian,Speeding,Signal,1,Vehicle Search,Warning,0,16-30 Min,0,DL25SU4849
2020-01-11,21:03:00,USA,F,19,31,Asian,Signal Violation,Seatbelt,0,Frisk,Warning,1,0-15 Min,1,RJ61HI8101
2020-01-11,21:04:00,India,F,49,46,Hispanic,Seatbelt,Other,0,Frisk,Warning,0,16-30 Min,0,WB40TQ9002
2020-01-11,21:05:00,India,F,40,26,Other,Seatbelt,DUI,1,Vehicle Search,Warning,1,0-15 Min,1,KA99QQ8470
2020-01-11,21:06:00,USA,F,49,79,Other,Speeding,Seatbelt,0,Frisk,Warning,1,16-30 Min,1,UP99MK6095
2020-01-11,21:07:00,Canada,F,18,79,Other,Speeding,Seatbelt,0,Frisk,Arrest,0,30+ Min,0,UP61FV3090
2020-01-11,21:08:00,India,M,23,52,Asian,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,30+ Min,1,UP87CX5278
2020-01-11,21:09:00,USA,M,24,34,Black,Drunk Driving,Speeding,0,Vehicle Search,Arrest,0,16-30 Min,1,DL91SW7646
2020-01-11,21:10:00,USA,M,46,25,Black,Seatbelt,Signal,1,Frisk,Arrest,1,0-15 Min,1,UP40IS5288
2020-01-11,21:11:00,Canada,M,38,36,White,Speeding,DUI,1,Vehicle Search,Warning,1,16-30 Min,0,TN73NC1161
2020-01-11,21:12:00,India,F,50,53,Asian,Seatbelt,DUI,1,Vehicle Search,Arrest,0,30+ Min,1,KA22KM8901
2020-01-11,21:13:00,India,M,71,35,Hispanic,Drunk Driving,DUI,1,Vehicle Search,Warning,0,16-30 Min,0,RJ16PC8936
2020-01-11,21:14:00,USA,F,41,40,Black,Drunk Driving,DUI,0,Vehicle Search,Ticket,0,16-30 Min,0,UP94DM1912
2020-01-11,21:15:00,USA,F,77,71,Other,Speeding,Other,0,Vehicle Search,Warning,0,30+ Min,1,TN97RH9485
2020-01-11,21:16:00,India,F,45,34,Black,Other,Speeding,1,Vehicle Search,Ticket,0,16-30 Min,0,TN23SO3740
2020-01-11,21:17:00,USA,F,79,60,Asian,Seatbelt,Signal,1,Vehicle Search,Arrest,1,30+ Min,1,DL69FP6493
2020-01-11,21:18:00,Canada,F,24,57,Hispanic,Other,Other,0,Vehicle Search,Arrest,1,30+ Min,0,DL46KL1833
2020-01-11,21:19:00,USA,F,66,24,Asian,Signal Violation,Speeding,1,Frisk,Warning,1,30+ Min,1,WB50XJ5504
2020-01-11,21:20:00,Canada,M,25,33,Black,Signal Violation,DUI,1,Vehicle Search,Warning,1,0-15 Min,0,WB16XG5077
2020-01-11,21:21:00,USA,F,80,80,Asian,Other,Speeding,1,Vehicle Search,Warning,1,30+ Min,1,KA15SU2423
2020-01-11,21:22:00,India,F,43,24,Hispanic,Other,Speeding,0,Frisk,Ticket,1,30+ Min,0,KA78ME5998
2020-01-11,21:23:00,India,F,64,70,Other,Seatbelt,Signal,0,Frisk,Warning,0,0-15 Min,0,TN24NR3334
2020-01-11,21:24:00,USA,M,69,18,Black,Speeding,DUI,1,Frisk,Ticket,0,0-15 Min,1,RJ99JR3889
2020-01-11,21:25:00,India,F,38,71,Other,Drunk Driving,Other,1,Frisk,Ticket,0,30+ Min,1,MH78MC6506
2020-01-11,21:26:00,USA,F,32,54,Other,Drunk Driving,DUI,0,Frisk,Warning,1,16-30 Min,0,TN11RG9165
2020-01-11,21:27:00,USA,F,41,75,White,Speeding,Seatbelt,1,Frisk,Warning,1,30+ Min,0,KA37AU5902
2020-01-11,21:28:00,USA,M,71,38,Asian,Seatbelt,Signal,0,Vehicle Search,Warning,1,30+ Min,1,UP49EW2432
2020-01-11,21:29:00,Canada,M,64,27,Hispanic,Drunk Driving,DUI,1,Frisk,Ticket,1,0-15 Min,0,KA33IZ8757
2020-01-11,21:30:00,USA,F,35,65,Asian,Other,Signal,1,Vehicle Search,Ticket,0,16-30 Min,0,MH52SW5383
2020-01-11,21:31:00,USA,M,19,40,Black,Drunk Driving,Seatbelt,0,Vehicle Search,Arrest,0,30+ Min,1,TN92LP7495
2020-01-11,21:32:00,USA,F,21,64,Hispanic,Other,Other,1,Vehicle Search,Warning,0,0-15 Min,0,TN71RC6914
2020-01-11,21:33:00,USA,F,36,76,Asian,Seatbelt,Other,0,Vehicle Search,Arrest,0,16-30 Min,0,GJ54XX1674
2020-01-11,21:34:00,USA,F,32,46,Hispanic,Speeding,Other,1,Vehicle Search,Ticket,0,16-30 Min,1,KA86TO4779
2020-01-11,21:35:00,Canada,F,75,67,White,Drunk Driving,Speeding,0,Frisk,Warning,1,16-30 Min,1,MH33NM3527
2020-01-11,21:36:00,USA,F,62,22,Other,Other,Signal,0,Frisk,Arrest,0,0-15 Min,0,GJ60CC8801
2020-01-11,21:37:00,India,F,20,18,Asian,Speeding,Speeding,1,Frisk,Ticket,1,16-30 Min,1,DL51OJ8135
2020-01-11,21:38:00,USA,F,26,32,Hispanic,Signal Violation,Speeding,0,Frisk,Warning,1,30+ Min,0,WB53NI1227
2020-01-11,21:39:00,USA,F,40,45,White,Speeding,Other,0,Frisk,Warning,0,16-30 Min,1,TN30LY6075
2020-01-11,21:40:00,Canada,M,40,67,Black,Drunk Driving,Other,1,Frisk,Ticket,1,16-30 Min,1,MH28CI5842
2020-01-11,21:41:00,USA,F,20,32,Black,Other,DUI,0,Frisk,Ticket,0,16-30 Min,0,WB48XQ2730
2020-01-11,21:42:00,USA,F,80,35,Hispanic,Speeding,DUI,1,Frisk,Warning,0,0-15 Min,1,MH38HC5736
2020-01-11,21:43:00,Canada,M,23,23,Black,Speeding,Seatbelt,0,Frisk,Warning,1,16-30 Min,0,MH52CE1723
2020-01-11,21:44:00,India,M,28,41,Asian,Speeding,DUI,1,Vehicle Search,Arrest,1,16-30 Min,0,GJ41NS4682
2020-01-11,21:45:00,Canada,F,74,33,White,Speeding,Speeding,0,Vehicle Search,Ticket,0,30+ Min,0,TN47AE4931
2020-01-11,21:46:00,Canada,M,71,39,White,Other,Signal,1,Vehicle Search,Warning,0,0-15 Min,1,KA95BD2329
2020-01-11,21:47:00,Canada,M,55,29,Other,Signal Violation,Speeding,0,Frisk,Arrest,1,16-30 Min,1,DL95MX9111
2020-01-11,21:48:00,Canada,M,39,28,Other,Other,Speeding,1,Vehicle Search,Ticket,1,30+ Min,1,UP54CM4825
2020-01-11,21:49:00,Canada,M,41,37,Asian,Seatbelt,Seatbelt,0,Frisk,Warning,0,16-30 Min,1,DL17PL2840
2020-01-11,21:50:00,India,F,75,72,Hispanic,Drunk Driving,Other,0,Frisk,Arrest,0,16-30 Min,1,MH20CC8352
2020-01-11,21:51:00,Canada,F,54,65,Asian,Other,DUI,0,Vehicle Search,Arrest,0,30+ Min,1,RJ56LX5468
2020-01-11,21:52:00,India,F,35,34,Black,Speeding,Seatbelt,1,Frisk,Ticket,1,30+ Min,0,UP23TI3974
2020-01-11,21:53:00,Canada,M,80,59,Asian,Drunk Driving,Seatbelt,1,Frisk,Arrest,1,30+ Min,1,KA33HK4556
2020-01-11,21:54:00,India,M,31,48,Hispanic,Drunk Driving,Other,1,Frisk,Arrest,0,30+ Min,0,TN51DC3441
2020-01-11,21:55:00,India,F,65,66,Hispanic,Other,Signal,1,Vehicle Search,Warning,0,16-30 Min,0,MH77OI5542
2020-01-11,21:56:00,Canada,M,67,55,Black,Signal Violation,Other,0,Vehicle Search,Arrest,1,16-30 Min,0,RJ93TS1185
2020-01-11,21:57:00,Canada,M,57,73,White,Drunk Driving,Signal,1,Vehicle Search,Arrest,1,0-15 Min,0,MH93UB6001
2020-01-11,21:58:00,Canada,F,51,68,White,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,0-15 Min,1,KA45BJ4726
2020-01-11,21:59:00,USA,F,33,67,Asian,Other,Speeding,1,Vehicle Search,Ticket,0,16-30 Min,0,TN25MC9129
2020-01-11,22:00:00,India,F,49,53,Asian,Other,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,0,UP87CU5242
2020-01-11,22:01:00,India,M,53,57,Black,Seatbelt,DUI,0,Vehicle Search,Ticket,0,16-30 Min,0,KA43ZD8934
2020-01-11,22:02:00,USA,F,22,72,Hispanic,Signal Violation,Seatbelt,0,Frisk,Arrest,0,0-15 Min,0,DL71PN2339
2020-01-11,22:03:00,USA,F,54,63,White,Drunk Driving,DUI,1,Vehicle Search,Ticket,1,30+ Min,1,WB74VT5322
2020-01-11,22:04:00,USA,M,47,31,Hispanic,Speeding,Seatbelt,1,Frisk,Ticket,0,0-15 Min,0,TN92JB1077
2020-01-11,22:05:00,Canada,M,78,31,Other,Seatbelt,Signal,1,Frisk,Ticket,1,30+ Min,1,WB68WE9762
2020-01-11,22:06:00,USA,M,18,59,Hispanic,Seatbelt,DUI,1,Vehicle Search,Warning,1,0-15 Min,1,GJ17YY2660
2020-01-11,22:07:00,Canada,F,73,34,White,Seatbelt,Seatbelt,0,Vehicle Search,Arrest,1,30+ Min,0,GJ94HV3326
2020-01-11,22:08:00,USA,M,18,46,White,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,0-15 Min,0,GJ19GM4241
2020-01-11,22:09:00,India,M,26,64,Asian,Seatbelt,Signal,1,Vehicle Search,Arrest,1,16-30 Min,1,WB31JN8960
2020-01-11,22:10:00,India,M,44,80,Other,Other,Signal,0,Vehicle Search,Arrest,1,30+ Min,1,RJ34UC5023
2020-01-11,22:11:00,India,M,21,32,Hispanic,Signal Violation,Signal,1,Frisk,Ticket,0,30+ Min,1,WB78DB3179
2020-01-11,22:12:00,USA,M,20,29,Hispanic,Seatbelt,Signal,0,Vehicle Search,Ticket,0,16-30 Min,1,UP67EJ2542
2020-01-11,22:13:00,India,F,47,31,Other,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,0,0-15 Min,0,KA24PT2853
2020-01-11,22:14:00,USA,M,74,46,Black,Other,Signal,1,Frisk,Ticket,1,0-15 Min,0,MH79JD7056
2020-01-11,22:15:00,India,F,74,55,Black,Signal Violation,DUI,1,Frisk,Ticket,0,16-30 Min,0,TN19IQ6839
2020-01-11,22:16:00,Canada,M,76,22,Hispanic,Speeding,Speeding,1,Frisk,Warning,0,16-30 Min,0,GJ19AH1166
2020-01-11,22:17:00,USA,M,66,38,Other,Other,Other,1,Frisk,Ticket,1,16-30 Min,1,WB70MU3836
2020-01-11,22:18:00,India,M,56,72,Hispanic,Seatbelt,DUI,1,Frisk,Warning,0,30+ Min,0,TN74FC8680
2020-01-11,22:19:00,Canada,M,61,35,Other,Signal Violation,Other,0,Vehicle Search,Arrest,0,0-15 Min,1,RJ71OD1210
2020-01-11,22:20:00,Canada,M,48,51,Hispanic,Drunk Driving,Seatbelt,0,Frisk,Warning,1,30+ Min,0,RJ95VY4703
2020-01-11,22:21:00,Canada,F,67,51,Other,Speeding,Signal,0,Frisk,Arrest,0,16-30 Min,1,GJ12QK1922
2020-01-11,22:22:00,India,M,56,34,Other,Speeding,DUI,1,Vehicle Search,Warning,0,0-15 Min,0,MH82XQ9679
2020-01-11,22:23:00,India,F,51,36,Hispanic,Speeding,Signal,0,Vehicle Search,Arrest,1,30+ Min,1,RJ53YU1256
2020-01-11,22:24:00,India,F,66,31,Hispanic,Other,Seatbelt,0,Vehicle Search,Warning,1,30+ Min,0,KA34KU4073
2020-01-11,22:25:00,India,M,76,36,White,Seatbelt,Seatbelt,0,Frisk,Ticket,1,30+ Min,1,RJ53FK1877
2020-01-11,22:26:00,USA,M,18,67,Other,Drunk Driving,Signal,1,Frisk,Warning,1,30+ Min,0,GJ94XJ4950
2020-01-11,22:27:00,Canada,F,51,34,Asian,Drunk Driving,Speeding,0,Frisk,Ticket,0,16-30 Min,0,RJ63SS4601
2020-01-11,22:28:00,Canada,M,22,22,Hispanic,Drunk Driving,Other,1,Frisk,Ticket,1,16-30 Min,1,WB34IM8139
2020-01-11,22:29:00,Canada,F,65,55,Black,Drunk Driving,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,0,TN34HG6866
2020-01-11,22:30:00,Canada,F,40,37,Asian,Other,Signal,0,Vehicle Search,Ticket,1,0-15 Min,0,MH31NS8635
2020-01-11,22:31:00,USA,M,61,64,Hispanic,Signal Violation,Speeding,1,Frisk,Arrest,0,16-30 Min,1,WB67BR7584
2020-01-11,22:32:00,Canada,F,53,79,Other,Other,DUI,1,Frisk,Arrest,0,30+ Min,1,MH63MG2589
2020-01-11,22:33:00,USA,F,71,27,Hispanic,Seatbelt,Other,1,Vehicle Search,Arrest,0,30+ Min,1,RJ23WY4652
2020-01-11,22:34:00,Canada,M,43,75,White,Seatbelt,Signal,1,Vehicle Search,Warning,0,30+ Min,0,DL69PA4553
2020-01-11,22:35:00,India,M,48,74,Hispanic,Seatbelt,Speeding,0,Frisk,Warning,0,16-30 Min,1,DL83MX6523
2020-01-11,22:36:00,India,M,47,42,Asian,Seatbelt,Speeding,0,Frisk,Arrest,0,30+ Min,1,KA34LT9674
2020-01-11,22:37:00,USA,M,47,26,Black,Signal Violation,Signal,0,Frisk,Warning,1,30+ Min,0,DL67AS6010
2020-01-11,22:38:00,USA,F,22,55,Hispanic,Other,Other,0,Frisk,Arrest,1,30+ Min,0,DL96IC3881
2020-01-11,22:39:00,USA,M,53,70,White,Seatbelt,Signal,1,Frisk,Warning,0,0-15 Min,1,DL42AK6035
2020-01-11,22:40:00,Canada,F,20,78,White,Signal Violation,Speeding,0,Vehicle Search,Warning,0,16-30 Min,1,KA35DS5391
2020-01-11,22:41:00,USA,F,54,33,Black,Signal Violation,Speeding,1,Vehicle Search,Arrest,0,0-15 Min,1,UP13MM4801
2020-01-11,22:42:00,India,M,24,77,White,Seatbelt,Signal,1,Vehicle Search,Arrest,1,16-30 Min,0,MH63RP1450
2020-01-11,22:43:00,USA,M,21,75,White,Drunk Driving,Seatbelt,0,Frisk,Ticket,0,0-15 Min,0,WB16IF6988
2020-01-11,22:44:00,Canada,M,25,71,Other,Signal Violation,Signal,0,Frisk,Warning,1,0-15 Min,0,TN36VA9969
2020-01-11,22:45:00,Canada,F,48,37,White,Signal Violation,Other,1,Frisk,Ticket,0,30+ Min,0,UP31FW1440
2020-01-11,22:46:00,India,F,59,30,Black,Other,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,DL83FE9096
2020-01-11,22:47:00,Canada,M,69,37,Black,Drunk Driving,Signal,0,Vehicle Search,Ticket,0,0-15 Min,1,GJ88IA1910
2020-01-11,22:48:00,Canada,F,25,18,Black,Signal Violation,DUI,1,Frisk,Arrest,0,16-30 Min,0,KA58RR4262
2020-01-11,22:49:00,Canada,M,30,78,Hispanic,Drunk Driving,Signal,1,Vehicle Search,Warning,0,16-30 Min,0,MH71IN9352
2020-01-11,22:50:00,India,M,57,31,Hispanic,Seatbelt,Speeding,1,Frisk,Arrest,0,30+ Min,1,RJ33MR6783
2020-01-11,22:51:00,India,F,52,61,Black,Drunk Driving,DUI,1,Frisk,Arrest,1,30+ Min,0,MH16HL2088
2020-01-11,22:52:00,India,M,35,27,Other,Drunk Driving,Signal,1,Vehicle Search,Arrest,0,0-15 Min,1,TN65EF2315
2020-01-11,22:53:00,Canada,M,51,66,White,Speeding,Signal,0,Vehicle Search,Warning,0,0-15 Min,0,GJ18ND5500
2020-01-11,22:54:00,India,F,44,52,Asian,Seatbelt,DUI,0,Vehicle Search,Arrest,1,0-15 Min,0,MH22BL3096
2020-01-11,22:55:00,Canada,M,62,55,Other,Other,DUI,1,Vehicle Search,Arrest,1,16-30 Min,1,MH18HV4628
2020-01-11,22:56:00,USA,F,33,65,Asian,Speeding,Speeding,0,Vehicle Search,Ticket,1,16-30 Min,1,UP62HT8423
2020-01-11,22:57:00,USA,F,30,19,Other,Drunk Driving,Seatbelt,1,Vehicle Search,Warning,1,0-15 Min,1,MH53WG2369
2020-01-11,22:58:00,India,M,45,31,Black,Signal Violation,Other,1,Frisk,Arrest,0,16-30 Min,0,UP73XK5733
2020-01-11,22:59:00,Canada,F,33,73,Hispanic,Speeding,Speeding,1,Frisk,Arrest,1,16-30 Min,0,MH98RW6531
2020-01-11,23:00:00,USA,M,26,47,Hispanic,Seatbelt,Seatbelt,0,Vehicle Search,Warning,0,30+ Min,1,GJ12MM4858
2020-01-11,23:01:00,India,M,46,43,Asian,Signal Violation,Speeding,1,Vehicle Search,Warning,1,30+ Min,0,DL17BK2268
2020-01-11,23:02:00,Canada,M,58,61,Other,Drunk Driving,Signal,0,Vehicle Search,Warning,0,30+ Min,0,MH85TV5281
2020-01-11,23:03:00,Canada,M,54,68,Other,Speeding,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,0,GJ85CD8200
2020-01-11,23:04:00,India,F,69,59,Asian,Drunk Driving,DUI,0,Vehicle Search,Arrest,1,30+ Min,0,WB58FX9755
2020-01-11,23:05:00,India,F,67,70,Other,Signal Violation,Seatbelt,1,Vehicle Search,Ticket,1,16-30 Min,1,DL51OQ7130
2020-01-11,23:06:00,USA,F,26,32,Other,Drunk Driving,Speeding,1,Vehicle Search,Ticket,1,16-30 Min,1,GJ61RB9489
2020-01-11,23:07:00,USA,F,32,73,White,Seatbelt,Speeding,0,Vehicle Search,Arrest,1,16-30 Min,0,DL38PW2766
2020-01-11,23:08:00,Canada,M,53,20,Hispanic,Other,Signal,1,Vehicle Search,Arrest,1,30+ Min,0,UP67DL4558
2020-01-11,23:09:00,India,M,69,45,White,Drunk Driving,Seatbelt,1,Vehicle Search,Arrest,1,16-30 Min,1,TN56FA8350
2020-01-11,23:10:00,India,F,41,39,Black,Signal Violation,DUI,1,Vehicle Search,Warning,1,16-30 Min,1,TN14LV4769
2020-01-11,23:11:00,USA,F,24,46,White,Speeding,Seatbelt,0,Vehicle Search,Warning,0,0-15 Min,1,RJ53VQ9073
2020-01-11,23:12:00,Canada,F,34,78,White,Other,Other,1,Vehicle Search,Warning,0,0-15 Min,0,WB14FX2314
2020-01-11,23:13:00,USA,M,35,38,Hispanic,Seatbelt,Signal,1,Frisk,Warning,1,0-15 Min,1,WB55YZ7213
2020-01-11,23:14:00,USA,M,61,33,Hispanic,Other,Other,1,Frisk,Ticket,0,0-15 Min,1,TN22YE3446
2020-01-11,23:15:00,USA,F,48,37,Other,Drunk Driving,Speeding,0,Vehicle Search,Arrest,1,30+ Min,0,DL36HJ4852
2020-01-11,23:16:00,Canada,F,19,68,Hispanic,Drunk Driving,DUI,1,Frisk,Ticket,0,0-15 Min,0,WB10BN4309
2020-01-11,23:17:00,USA,F,56,70,White,Drunk Driving,Seatbelt,1,Frisk,Warning,1,16-30 Min,0,DL73LU6271
2020-01-11,23:18:00,USA,M,54,46,Asian,Speeding,Seatbelt,1,Vehicle Search,Warning,0,30+ Min,0,UP11PZ2076
2020-01-11,23:19:00,Canada,F,43,71,Other,Drunk Driving,Speeding,0,Vehicle Search,Arrest,0,0-15 Min,0,DL55FM9115
2020-01-11,23:20:00,Canada,F,42,42,Other,Other,Other,1,Frisk,Arrest,1,16-30 Min,1,GJ15PG8001
2020-01-11,23:21:00,India,F,64,33,Other,Seatbelt,Speeding,0,Vehicle Search,Warning,1,16-30 Min,1,KA92BG2846
2020-01-11,23:22:00,USA,M,30,78,White,Speeding,Speeding,1,Frisk,Ticket,0,0-15 Min,0,GJ98OA7960
2020-01-11,23:23:00,India,M,30,43,Asian,Speeding,Other,1,Frisk,Arrest,0,30+ Min,1,KA25QN3216
2020-01-11,23:24:00,Canada,M,71,27,Other,Drunk Driving,Signal,1,Frisk,Ticket,0,30+ Min,0,RJ77QM8188
2020-01-11,23:25:00,USA,F,75,61,Other,Other,Signal,0,Frisk,Ticket,1,0-15 Min,1,GJ33NG8188
2020-01-11,23:26:00,India,M,72,55,White,Speeding,DUI,1,Vehicle Search,Ticket,0,30+ Min,1,GJ69BQ4398
2020-01-11,23:27:00,India,F,57,45,Black,Speeding,Speeding,1,Frisk,Ticket,1,16-30 Min,1,GJ80SO9793
2020-01-11,23:28:00,India,F,45,25,Hispanic,Drunk Driving,Other,0,Frisk,Ticket,0,30+ Min,1,WB75HI5128
2020-01-11,23:29:00,USA,F,18,80,White,Signal Violation,Signal,1,Frisk,Ticket,1,30+ Min,0,RJ98KX9392
2020-01-11,23:30:00,USA,M,65,58,Other,Speeding,Seatbelt,1,Frisk,Warning,1,30+ Min,0,MH33ZF2876
2020-01-11,23:31:00,India,M,60,38,Asian,Seatbelt,Seatbelt,0,Vehicle Search,Arrest,1,16-30 Min,0,TN10TK5448
2020-01-11,23:32:00,India,F,25,75,Black,Signal Violation,Signal,1,Vehicle Search,Arrest,1,16-30 Min,1,MH67JC6522
2020-01-11,23:33:00,India,F,63,63,Other,Speeding,Seatbelt,0,Frisk,Ticket,0,0-15 Min,0,DL16LT6143
2020-01-11,23:34:00,Canada,F,43,80,Hispanic,Speeding,DUI,0,Frisk,Arrest,1,0-15 Min,1,DL30OS2635
2020-01-11,23:35:00,India,F,55,29,Asian,Seatbelt,Seatbelt,0,Frisk,Ticket,0,30+ Min,1,RJ14VM6996
2020-01-11,23:36:00,Canada,F,19,39,Hispanic,Speeding,Other,0,Vehicle Search,Ticket,0,30+ Min,1,RJ18XX6252
2020-01-11,23:37:00,USA,F,51,37,Other,Signal Violation,Signal,1,Vehicle Search,Arrest,0,30+ Min,1,MH48OT6114
2020-01-11,23:38:00,Canada,F,41,18,Black,Drunk Driving,DUI,0,Vehicle Search,Arrest,0,0-15 Min,1,DL18GZ6289
2020-01-11,23:39:00,Canada,F,59,28,Asian,Speeding,Signal,0,Frisk,Warning,1,30+ Min,1,KA14XN3454
2020-01-11,23:40:00,Canada,M,28,59,Other,Seatbelt,Other,0,Frisk,Arrest,0,0-15 Min,0,DL38DB1261
2020-01-11,23:41:00,USA,M,42,49,Other,Drunk Driving,DUI,1,Frisk,Warning,1,0-15 Min,0,UP43VN2561
2020-01-11,23:42:00,India,M,73,38,Black,Speeding,Signal,0,Vehicle Search,Arrest,0,0-15 Min,1,DL15FP5112
2020-01-11,23:43:00,Canada,F,63,18,Black,Signal Violation,Seatbelt,1,Frisk,Arrest,0,30+ Min,0,MH88IL2344
2020-01-11,23:44:00,India,F,71,41,Asian,Signal Violation,DUI,0,Vehicle Search,Warning,1,30+ Min,1,WB18TY1335
2020-01-11,23:45:00,Canada,M,26,76,Other,Other,Speeding,0,Vehicle Search,Arrest,0,0-15 Min,0,UP82OQ5968
